headers,moves
"{'_tag_roster': {'Event': 'Nordic-chT', 'Site': 'Norway', 'Date': '2001.??.??', 'Round': '?', 'White': 'Skovgaard, Peter Nicolai', 'Black': 'Carlsen, Magnus', 'Result': '0-1'}, '_others': {'ECO': 'D94', 'WhiteElo': '2130', 'PlyCount': '74', 'EventDate': '2001.??.??', 'EventType': 'team', 'EventRounds': '5', 'EventCountry': 'NOR', 'SourceTitle': 'EXT 2005', 'Source': 'ChessBase', 'SourceDate': '2004.11.15', 'SourceVersion': '1', 'SourceVersionDate': '2004.11.15', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'c2c4', 'c7c5', 'e2e3', 'g7g6', 'g1f3', 'f8g7', 'f1e2', 'e8g8', 'e1g1', 'c5d4', 'e3d4', 'd7d5', 'b1c3', 'c8e6', 'f3e5', 'd5c4', 'e5c4', 'b8c6', 'c1e3', 'f6d5', 'e2f3', 'd5c3', 'b2c3', 'e6c4', 'f1e1', 'c4d5', 'f3e2', 'f7f6', 'c3c4', 'd5f7', 'd4d5', 'c6e5', 'a1b1', 'b7b6', 'f2f4', 'e5d7', 'e2f3', 'a8c8', 'e3f2', 'f8e8', 'f3g4', 'f6f5', 'g4f3', 'c8c4', 'd1d3', 'c4c3', 'd3d2', 'd7c5', 'b1d1', 'c3d3', 'd2c2', 'd3d1', 'e1d1', 'd8d6', 'g2g3', 'e8c8', 'd1e1', 'c8c7', 'g3g4', 'f5g4', 'f3g4', 'd6f4', 'g4h3', 'f7d5', 'c2d1', 'd5c6', 'f2e3', 'f4d6', 'd1c2', 'd6d5', 'e3f4', 'g7d4']"
"{'_tag_roster': {'Event': 'Troll Masters', 'Site': 'Gausdal', 'Date': '2001.01.05', 'Round': '1', 'White': 'Edvardsen, Ragnar', 'Black': 'Carlsen, Magnus', 'Result': '1/2-1/2'}, '_others': {'ECO': 'D12', 'WhiteElo': '2055', 'PlyCount': '46', 'EventDate': '2001.01.05', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'NOR', 'SourceTitle': 'CBM 080 Extra', 'Source': 'ChessBase', 'SourceDate': '2001.03.08', 'SourceVersion': '1', 'SourceVersionDate': '2001.03.08', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'g1f3', 'd7d5', 'e2e3', 'c8f5', 'c2c4', 'c7c6', 'b1c3', 'e7e6', 'f1d3', 'f5d3', 'd1d3', 'b8d7', 'b2b3', 'f8d6', 'e1g1', 'e8g8', 'c1b2', 'd8e7', 'a1d1', 'a8d8', 'f1e1', 'd5c4', 'b3c4', 'e6e5', 'd4e5', 'd7e5', 'f3e5', 'd6e5', 'd3e2', 'd8d1', 'e1d1', 'f8d8', 'd1d8', 'e7d8', 'e2d1', 'd8d1', 'c3d1', 'e5b2', 'd1b2', 'b7b5', 'f2f3', 'g8f8', 'g1f2', 'f8e7']"
"{'_tag_roster': {'Event': 'Troll Masters', 'Site': 'Gausdal', 'Date': '2001.01.06', 'Round': '2', 'White': 'Carlsen, Magnus', 'Black': 'Brameld, Arthur F', 'Result': '0-1'}, '_others': {'ECO': 'B05', 'BlackElo': '2095', 'PlyCount': '70', 'EventDate': '2001.01.05', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'NOR', 'SourceTitle': 'CBM 080 Extra', 'Source': 'ChessBase', 'SourceDate': '2001.03.08', 'SourceVersion': '1', 'SourceVersionDate': '2001.03.08', 'SourceQuality': '1'}}","['e2e4', 'g8f6', 'e4e5', 'f6d5', 'd2d4', 'd7d6', 'g1f3', 'c8g4', 'f1c4', 'e7e6', 'e1g1', 'd5b6', 'c4e2', 'f8e7', 'h2h3', 'g4h5', 'c1f4', 'b8c6', 'c2c3', 'e8g8', 'b1d2', 'd6d5', 'b2b4', 'a7a5', 'a2a3', 'd8d7', 'd1c2', 'h5g6', 'e2d3', 'f8c8', 'f1b1', 'e7f8', 'h3h4', 'c6e7', 'g2g3', 'd7a4', 'f3e1', 'a4c2', 'd3c2', 'g6c2', 'e1c2', 'b6a4', 'b1b3', 'b7b6', 'g1f1', 'c7c5', 'b4c5', 'b6c5', 'd4c5', 'c8c5', 'd2b1', 'a8c8', 'f4e3', 'c5c4', 'e3d4', 'e7c6', 'b3b5', 'c6d4', 'c2d4', 'a4c3', 'b1c3', 'c4d4', 'c3e2', 'd4a4', 'f1e1', 'a4a3', 'a1b1', 'f8b4', 'e1f1', 'a3d3']"
"{'_tag_roster': {'Event': 'Troll Masters', 'Site': 'Gausdal', 'Date': '2001.01.07', 'Round': '3', 'White': 'Carlsen, Magnus', 'Black': 'Fant, Goran', 'Result': '1-0'}, '_others': {'ECO': 'C16', 'BlackElo': '2062', 'PlyCount': '55', 'EventDate': '2001.01.05', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'NOR', 'SourceTitle': 'CBM 080 Extra', 'Source': 'ChessBase', 'SourceDate': '2001.03.08', 'SourceVersion': '1', 'SourceVersionDate': '2001.03.08', 'SourceQuality': '1'}}","['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1c3', 'f8b4', 'e4e5', 'g8e7', 'a2a3', 'b4c3', 'b2c3', 'b7b6', 'd1g4', 'e7f5', 'f1d3', 'h7h5', 'g4h3', 'c7c5', 'd3f5', 'e6f5', 'h3g3', 'e8f8', 'h2h4', 'b8c6', 'c1g5', 'f7f6', 'e5f6', 'g7f6', 'g5e3', 'd8e7', 'g1e2', 'c8e6', 'e1g1', 'f8f7', 'e2f4', 'a8g8', 'g3f3', 'e7d7', 'a1d1', 'c5c4', 'f1e1', 'g8g4', 'g2g3', 'f7f8', 'f4e6', 'd7e6', 'e3h6', 'f8f7', 'e1e6', 'f7e6', 'h6f4', 'c6e7', 'd1e1', 'e6d7', 'f3e3']"
"{'_tag_roster': {'Event': 'Troll Masters', 'Site': 'Gausdal', 'Date': '2001.01.08', 'Round': '4', 'White': 'Ostmoe, Geir S Tallaksen', 'Black': 'Carlsen, Magnus', 'Result': '1/2-1/2'}, '_others': {'ECO': 'D37', 'WhiteElo': '2258', 'PlyCount': '59', 'EventDate': '2001.01.05', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'NOR', 'SourceTitle': 'CBM 080 Extra', 'Source': 'ChessBase', 'SourceDate': '2001.03.08', 'SourceVersion': '1', 'SourceVersionDate': '2001.03.08', 'SourceQuality': '1'}}","['d2d4', 'd7d5', 'c2c4', 'e7e6', 'b1c3', 'g8f6', 'e2e3', 'f8e7', 'g1f3', 'e8g8', 'f1d3', 'b8d7', 'e3e4', 'd5e4', 'c3e4', 'f6e4', 'd3e4', 'd7f6', 'e4c2', 'e7b4', 'c1d2', 'b4d2', 'd1d2', 'b7b6', 'e1g1', 'c8b7', 'f3e5', 'f6d7', 'd2d3', 'g7g6', 'e5d7', 'd8d7', 'b2b3', 'a8d8', 'a1d1', 'c7c5', 'd4c5', 'd7d3', 'd1d3', 'd8d3', 'c2d3', 'b6c5', 'f1d1', 'f8d8', 'f2f3', 'e6e5', 'g1f2', 'e5e4', 'd3e2', 'd8d1', 'e2d1', 'g8f8', 'f3e4', 'b7e4', 'a2a3', 'a7a5', 'g2g3', 'f8e7', 'f2e3']"
"{'_tag_roster': {'Event': 'Troll Masters', 'Site': 'Gausdal', 'Date': '2001.01.08', 'Round': '5', 'White': 'Carlsen, Magnus', 'Black': 'Nilssen, John Arni', 'Result': '0-1'}, '_others': {'ECO': 'B32', 'BlackElo': '2371', 'PlyCount': '44', 'EventDate': '2001.01.05', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'NOR', 'SourceTitle': 'CBM 080 Extra', 'Source': 'ChessBase', 'SourceDate': '2001.03.08', 'SourceVersion': '1', 'SourceVersionDate': '2001.03.08', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'e7e5', 'd4b5', 'd7d6', 'b1c3', 'a7a6', 'b5a3', 'b7b5', 'c3d5', 'g8e7', 'c2c4', 'c6d4', 'c4b5', 'e7d5', 'e4d5', 'c8d7', 'c1e3', 'a6b5', 'e3d4', 'e5d4', 'd1d4', 'f8e7', 'a3b5', 'e8g8', 'b5c3', 'e7f6', 'd4d2', 'f8e8', 'f1e2', 'f6c3', 'd2c3', 'd7b5', 'e1g1', 'e8e2', 'f1e1', 'e2e1', 'c3e1', 'b5c4']"
"{'_tag_roster': {'Event': 'Troll Masters', 'Site': 'Gausdal', 'Date': '2001.01.09', 'Round': '6', 'White': 'Grubert, Christian', 'Black': 'Carlsen, Magnus', 'Result': '1-0'}, '_others': {'ECO': 'C42', 'WhiteElo': '2170', 'PlyCount': '47', 'EventDate': '2001.01.05', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'NOR', 'SourceTitle': 'CBM 080 Extra', 'Source': 'ChessBase', 'SourceDate': '2001.03.08', 'SourceVersion': '1', 'SourceVersionDate': '2001.03.08', 'SourceQuality': '1'}}","['e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6', 'e5f3', 'f6e4', 'd2d4', 'd6d5', 'f1d3', 'f8d6', 'e1g1', 'e8g8', 'c2c4', 'c7c6', 'b1c3', 'e4c3', 'b2c3', 'c8g4', 'a1b1', 'b7b6', 'c4d5', 'c6d5', 'c3c4', 'b8c6', 'c4d5', 'c6d4', 'd3h7', 'g8h7', 'd1d4', 'g4f3', 'd4d3', 'f7f5', 'd3f3', 'd6e5', 'c1a3', 'e5d6', 'a3d6', 'd8d6', 'b1c1', 'g7g6', 'c1c6', 'd6d7', 'f1c1', 'a8c8', 'f3h3']"
"{'_tag_roster': {'Event': 'Troll Masters', 'Site': 'Gausdal', 'Date': '2001.01.10', 'Round': '7', 'White': 'Carlsen, Magnus', 'Black': 'Johansen, Kai Roger', 'Result': '1-0'}, '_others': {'ECO': 'B06', 'BlackElo': '2097', 'PlyCount': '59', 'EventDate': '2001.01.05', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'NOR', 'SourceTitle': 'CBM 080 Extra', 'Source': 'ChessBase', 'SourceDate': '2001.03.08', 'SourceVersion': '1', 'SourceVersionDate': '2001.03.08', 'SourceQuality': '1'}}","['e2e4', 'g7g6', 'd2d4', 'f8g7', 'b1c3', 'd7d6', 'f2f4', 'c7c5', 'd4c5', 'd8a5', 'c5d6', 'g7c3', 'b2c3', 'a5c3', 'c1d2', 'c3d4', 'f1d3', 'd4d6', 'd2c3', 'f7f6', 'g1f3', 'b8c6', 'c3d2', 'd6c5', 'd1e2', 'g8h6', 'h2h3', 'e8g8', 'd2e3', 'c5c3', 'e1f2', 'h6f7', 'h1d1', 'e7e5', 'd3c4', 'c3a5', 'f2g1', 'g8g7', 'a1b1', 'a5c7', 'e3c5', 'f8e8', 'c4f7', 'c7f7', 'f4e5', 'f6e5', 'f3g5', 'f7a2', 'e2f2', 'c6d8', 'd1f1', 'a2a6', 'c5e7', 'c8e6', 'f2f6', 'g7g8', 'e7f8', 'a6f1', 'b1f1']"
"{'_tag_roster': {'Event': 'Troll Masters', 'Site': 'Gausdal', 'Date': '2001.01.11', 'Round': '8', 'White': 'Sorensen, Henrik', 'Black': 'Carlsen, Magnus', 'Result': '1-0'}, '_others': {'ECO': 'D48', 'WhiteElo': '2245', 'PlyCount': '99', 'EventDate': '2001.01.05', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'NOR', 'SourceTitle': 'CBM 080 Extra', 'Source': 'ChessBase', 'SourceDate': '2001.03.08', 'SourceVersion': '1', 'SourceVersionDate': '2001.03.08', 'SourceQuality': '1'}}","['d2d4', 'd7d5', 'c2c4', 'c7c6', 'b1c3', 'g8f6', 'g1f3', 'e7e6', 'e2e3', 'b8d7', 'f1d3', 'd5c4', 'd3c4', 'b7b5', 'c4d3', 'a7a6', 'a2a4', 'c8b7', 'e1g1', 'b5b4', 'c3e4', 'f6e4', 'd3e4', 'd7f6', 'f3d2', 'f6e4', 'd2e4', 'd8d5', 'f2f3', 'f7f5', 'e4f2', 'a8d8', 'b2b3', 'c6c5', 'c1b2', 'c5d4', 'b2d4', 'e6e5', 'd4b6', 'd8d6', 'a4a5', 'd5e6', 'd1c2', 'f8e7', 'c2c4', 'e6c4', 'b3c4', 'e8f7', 'f1c1', 'h8c8', 'a1b1', 'f7e6', 'c4c5', 'd6d2', 'b1b4', 'b7c6', 'b4b3', 'c6b5', 'b3c3', 'c8c6', 'e3e4', 'f5f4', 'c1d1', 'd2d1', 'f2d1', 'b5a4', 'd1b2', 'a4b5', 'g1f2', 'e7f8', 'g2g3', 'f8e7', 'c3c2', 'g7g6', 'f2e1', 'e6d7', 'e1d2', 'd7e6', 'b2d3', 'e7g5', 'g3g4', 'g5e7', 'd3b4', 'c6c8', 'b4d5', 'e6d7', 'd2c1', 'b5a4', 'c2c4', 'a4b5', 'c4c2', 'b5a4', 'c2c3', 'a4b5', 'c1d2', 'e7h4', 'c3c1', 'h4f2', 'c5c6']"
"{'_tag_roster': {'Event': 'Troll Masters', 'Site': 'Gausdal', 'Date': '2001.01.12', 'Round': '9', 'White': 'Carlsen, Magnus', 'Black': 'Moen, Andreas', 'Result': '0-1'}, '_others': {'ECO': 'C42', 'BlackElo': '2227', 'PlyCount': '58', 'EventDate': '2001.01.05', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'NOR', 'SourceTitle': 'CBM 080 Extra', 'Source': 'ChessBase', 'SourceDate': '2001.03.08', 'SourceVersion': '1', 'SourceVersionDate': '2001.03.08', 'SourceQuality': '1'}}","['e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6', 'e5f3', 'f6e4', 'd2d4', 'd6d5', 'f1d3', 'b8c6', 'e1g1', 'f8e7', 'c2c3', 'c8g4', 'b1d2', 'e4d2', 'c1d2', 'e8g8', 'd2f4', 'e7d6', 'f4d6', 'c7d6', 'f1e1', 'd8f6', 'd3c2', 'c6a5', 'c2b3', 'a5c4', 'b3c4', 'd5c4', 'd1e2', 'b7b5', 'e2e4', 'g4f3', 'e4f3', 'f6f3', 'g2f3', 'f8e8', 'g1f1', 'g7g5', 'e1e8', 'a8e8', 'a1e1', 'e8e1', 'f1e1', 'g8g7', 'e1f1', 'g7f6', 'f1e2', 'f6f5', 'e2e3', 'd6d5', 'f3f4', 'g5g4', 'f2f3', 'h7h5']"
"{'_tag_roster': {'Event': 'NOR-ch op', 'Site': 'Oslo', 'Date': '2001.04.07', 'Round': '1', 'White': 'Hagberg, Oivind', 'Black': 'Carlsen, Magnus', 'Result': '0-1'}, '_others': {'ECO': 'C41', 'BlackElo': '2064', 'PlyCount': '76', 'EventDate': '2001.04.07', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'NOR', 'SourceTitle': 'CBM 081 Extra', 'Source': 'ChessBase', 'SourceDate': '2001.05.06', 'SourceVersion': '1', 'SourceVersionDate': '2001.05.06', 'SourceQuality': '1'}}","['e2e4', 'e7e5', 'g1f3', 'g8f6', 'd2d3', 'd7d6', 'c2c3', 'g7g6', 'c1g5', 'f8g7', 'f1e2', 'e8g8', 'd3d4', 'h7h6', 'g5f6', 'd8f6', 'd4e5', 'd6e5', 'e1g1', 'b8d7', 'b1d2', 'd7c5', 'd1c2', 'c8g4', 'f1e1', 'f8e8', 'b2b4', 'c5e6', 'h2h3', 'g4f3', 'd2f3', 'e6f4', 'e2c4', 'f4h3', 'g2h3', 'f6f3', 'e1e3', 'f3h5', 'c2b3', 'e8f8', 'a1d1', 'h5g5', 'e3g3', 'g5f6', 'd1d3', 'g6g5', 'g3f3', 'f6e7', 'f3f5', 'g8h8', 'c4f7', 'a8d8', 'd3f3', 'd8d6', 'g1f1', 'e7d8', 'f7h5', 'f8f5', 'f3f5', 'd6c6', 'f5f3', 'c6d6', 'f3f5', 'd6d2', 'f5f7', 'd8d3', 'f1g2', 'd3e4', 'h5f3', 'e4h4', 'f3b7', 'g5g4', 'b3e6', 'h4h3', 'g2g1', 'd2d1']"
"{'_tag_roster': {'Event': 'NOR-ch op', 'Site': 'Oslo', 'Date': '2001.04.08', 'Round': '2', 'White': 'Carlsen, Magnus', 'Black': 'Sollid, Stein', 'Result': '0-1'}, '_others': {'ECO': 'C63', 'WhiteElo': '2064', 'PlyCount': '52', 'EventDate': '2001.04.07', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'NOR', 'SourceTitle': 'CBM 081 Extra', 'Source': 'ChessBase', 'SourceDate': '2001.05.06', 'SourceVersion': '1', 'SourceVersionDate': '2001.05.06', 'SourceQuality': '1'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'f7f5', 'd2d3', 'f5e4', 'd3e4', 'g8f6', 'e1g1', 'd7d6', 'b1c3', 'f8e7', 'c1g5', 'c8e6', 'g5f6', 'e7f6', 'c3d5', 'e8g8', 'b5e2', 'd8d7', 'c2c3', 'c6e7', 'd5f6', 'g7f6', 'f3d2', 'd7c6', 'g1h1', 'f6f5', 'e4f5', 'e7f5', 'e2f3', 'd6d5', 'd1e2', 'e5e4', 'f3g4', 'a8e8', 'a1d1', 'e6c8', 'd2b3', 'c6g6', 'g4f5', 'f8f5', 'e2e3', 'f5h5', 'd1e1', 'e8e5', 'f2f3', 'g6g3', 'e3g1', 'h5h4']"
"{'_tag_roster': {'Event': 'NOR-ch op', 'Site': 'Oslo', 'Date': '2001.04.08', 'Round': '3', 'White': 'Flores, R.', 'Black': 'Carlsen, Magnus', 'Result': '0-1'}, '_others': {'ECO': 'B76', 'WhiteElo': '2114', 'BlackElo': '2064', 'PlyCount': '74', 'EventDate': '2001.04.07', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'NOR', 'SourceTitle': 'CBM 081 Extra', 'Source': 'ChessBase', 'SourceDate': '2001.05.06', 'SourceVersion': '1', 'SourceVersionDate': '2001.05.06', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'd7d6', 'd2d4', 'g8f6', 'b1c3', 'c5d4', 'f3d4', 'g7g6', 'f2f3', 'f8g7', 'c1e3', 'e8g8', 'd1d2', 'b8c6', 'd4b3', 'c8e6', 'e3h6', 'a7a5', 'h6g7', 'g8g7', 'g2g4', 'c6e5', 'f1e2', 'e5c4', 'e2c4', 'e6c4', 'h2h4', 'a5a4', 'b3d4', 'e7e5', 'd4b5', 'd6d5', 'g4g5', 'f6h5', 'e4d5', 'h5f4', 'e1c1', 'a8a5', 'b5a3', 'c4d5', 'c3d5', 'a5d5', 'd2e3', 'd5d1', 'h1d1', 'd8c7', 'e3e4', 'c7c5', 'e4b7', 'f4e2', 'c1d2', 'c5f2', 'b7c7', 'e5e4', 'f3e4', 'f8e8', 'e4e5', 'f2d4', 'd2e1', 'd4e4', 'e1d2', 'e8e5', 'c2c4', 'e4f4', 'd2c2', 'e2d4', 'd1d4', 'f4d4', 'c7e5', 'd4e5', 'b2b4', 'e5e2']"
"{'_tag_roster': {'Event': 'NOR-ch op', 'Site': 'Oslo', 'Date': '2001.04.09', 'Round': '4', 'White': 'Carlsen, Magnus', 'Black': 'Breivik, Lars H', 'Result': '0-1'}, '_others': {'ECO': 'C05', 'WhiteElo': '2064', 'PlyCount': '76', 'EventDate': '2001.04.07', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'NOR', 'SourceTitle': 'CBM 081 Extra', 'Source': 'ChessBase', 'SourceDate': '2001.05.06', 'SourceVersion': '1', 'SourceVersionDate': '2001.05.06', 'SourceQuality': '1'}}","['e2e4', 'g8f6', 'b1c3', 'd7d5', 'e4e5', 'f6d7', 'd2d4', 'c7c5', 'f2f4', 'c5d4', 'c3b5', 'b8c6', 'g1f3', 'e7e6', 'b5d4', 'f8e7', 'f1e2', 'e8g8', 'e1g1', 'd7c5', 'c1e3', 'c8d7', 'c2c3', 'a7a5', 'c3c4', 'd5c4', 'e2c4', 'a5a4', 'a2a3', 'c6a5', 'c4e2', 'a5b3', 'a1b1', 'd8c7', 'd4b3', 'c5b3', 'e2d3', 'f8d8', 'd1e2', 'd7c6', 'b1d1', 'd8d7', 'e2f2', 'a8d8', 'e3b6', 'c7b6', 'f2b6', 'e7c5', 'b6c5', 'b3c5', 'd3e2', 'd7d1', 'f1d1', 'd8d1', 'e2d1', 'c5d3', 'b2b3', 'a4b3', 'd1b3', 'c6f3', 'g2f3', 'd3f4', 'b3c4', 'f4g6', 'g1f2', 'g6e5', 'c4b5', 'g8f8', 'a3a4', 'b7b6', 'f2e3', 'f8e7', 'e3e4', 'e7d6', 'f3f4', 'f7f5']"
"{'_tag_roster': {'Event': 'NOR-ch op', 'Site': 'Oslo', 'Date': '2001.04.10', 'Round': '5', 'White': 'Kabashaj, Agron', 'Black': 'Carlsen, Magnus', 'Result': '0-1'}, '_others': {'ECO': 'A31', 'BlackElo': '2064', 'PlyCount': '84', 'EventDate': '2001.04.07', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'NOR', 'SourceTitle': 'CBM 081 Extra', 'Source': 'ChessBase', 'SourceDate': '2001.05.06', 'SourceVersion': '1', 'SourceVersionDate': '2001.05.06', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'g1f3', 'c7c5', 'g2g3', 'c5d4', 'f3d4', 'd7d5', 'd4f3', 'b8c6', 'c2c4', 'e7e5', 'c4d5', 'f6d5', 'e2e4', 'd5b4', 'd1d8', 'e8d8', 'b1a3', 'c8g4', 'f1e2', 'g4f3', 'e2f3', 'c6d4', 'f3d1', 'b4d3', 'e1f1', 'a8c8', 'c1e3', 'd3b2', 'e3d4', 'e5d4', 'a3b5', 'f8c5', 'e4e5', 'a7a6', 'b5d6', 'c5d6', 'e5d6', 'd4d3', 'd1b3', 'h8e8', 'f1g2', 'e8e2', 'a1b1', 'c8c6', 'd6d7', 'd8d7', 'b3f7', 'c6f6', 'f7d5', 'f6f2', 'g2h3', 'b7b5', 'g3g4', 'e2e3', 'h3h4', 'g7g5', 'h4h5', 'e3h3', 'h5g5', 'h3h2', 'h1g1', 'f2e2', 'd5b7', 'e2e6', 'b7g2', 'b2c4', 'b1d1', 'd3d2', 'g2d5', 'e6e5', 'g5f6', 'e5d5', 'f6g7', 'c4b2', 'g1h1', 'h2h1', 'd1h1', 'd2d1q', 'h1d1', 'b2d1', 'g7h7', 'd5g5']"
"{'_tag_roster': {'Event': 'NOR-ch op', 'Site': 'Oslo', 'Date': '2001.04.11', 'Round': '6', 'White': 'Carlsen, Magnus', 'Black': 'Rukovci, Shemsi', 'Result': '1/2-1/2'}, '_others': {'ECO': 'A21', 'WhiteElo': '2064', 'PlyCount': '12', 'EventDate': '2001.04.07', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'NOR', 'SourceTitle': 'CBM 081 Extra', 'Source': 'ChessBase', 'SourceDate': '2001.05.06', 'SourceVersion': '1', 'SourceVersionDate': '2001.05.06', 'SourceQuality': '1'}}","['c2c4', 'e7e5', 'b1c3', 'f8b4', 'c3d5', 'b4e7', 'd5e7', 'g8e7', 'd2d4', 'e5d4', 'd1d4', 'e8g8']"
"{'_tag_roster': {'Event': 'NOR-ch op', 'Site': 'Oslo', 'Date': '2001.04.12', 'Round': '7', 'White': 'Aarefjord, Christian', 'Black': 'Carlsen, Magnus', 'Result': '0-1'}, '_others': {'ECO': 'C28', 'BlackElo': '2064', 'PlyCount': '106', 'EventDate': '2001.04.07', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'NOR', 'SourceTitle': 'CBM 081 Extra', 'Source': 'ChessBase', 'SourceDate': '2001.05.06', 'SourceVersion': '1', 'SourceVersionDate': '2001.05.06', 'SourceQuality': '1'}}","['e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'b8c6', 'f1c4', 'f8b4', 'd2d3', 'd7d5', 'e4d5', 'f6d5', 'c1d2', 'd5c3', 'b2c3', 'b4e7', 'd1e2', 'e7f6', 'e1g1', 'e8g8', 'f1e1', 'f8e8', 'e2e4', 'g7g6', 'g2g4', 'c6a5', 'c4b3', 'a5b3', 'a2b3', 'c8d7', 'g4g5', 'd7c6', 'e4h4', 'f6g7', 'h4g4', 'd8d6', 'e1e2', 'e8e6', 'a1e1', 'a8e8', 'c3c4', 'b7b6', 'd2c1', 'c6a8', 'f3d2', 'a8c6', 'd2e4', 'd6e7', 'e2e3', 'h7h5', 'g4g3', 'c6d7', 'c1b2', 'd7c6', 'e4f6', 'g7f6', 'g5f6', 'e7f6', 'e3e5', 'e6e5', 'e1e5', 'e8d8', 'g3e3', 'f6h4', 'e3g5', 'h4g5', 'e5g5', 'd8e8', 'g1f1', 'c6f3', 'g5e5', 'e8d8', 'f1e1', 'g8f8', 'b2a3', 'f8g8', 'e5e7', 'd8c8', 'e1d2', 'h5h4', 'd2e3', 'f3h5', 'e3d2', 'g6g5', 'e7d7', 'g5g4', 'd7e7', 'g8g7', 'd2e3', 'g7f6', 'd3d4', 'c7c5', 'e7a7', 'c8e8', 'e3d2', 'c5d4', 'a7d7', 'g4g3', 'f2g3', 'e8e2', 'd2d3', 'e2h2', 'g3h4', 'h5g6', 'd3d4', 'h2d2']"
"{'_tag_roster': {'Event': 'NOR-ch op', 'Site': 'Oslo', 'Date': '2001.04.13', 'Round': '8', 'White': 'Carlsen, Magnus', 'Black': 'Johansen, Svein Age', 'Result': '1-0'}, '_others': {'ECO': 'B02', 'WhiteElo': '2064', 'BlackElo': '2159', 'PlyCount': '65', 'EventDate': '2001.04.07', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'NOR', 'SourceTitle': 'CBM 081 Extra', 'Source': 'ChessBase', 'SourceDate': '2001.05.06', 'SourceVersion': '1', 'SourceVersionDate': '2001.05.06', 'SourceQuality': '1'}}","['e2e4', 'g8f6', 'b1c3', 'd7d5', 'e4e5', 'f6e4', 'c3e2', 'd5d4', 'd2d3', 'e4c5', 'f2f4', 'b8c6', 'g1f3', 'c8g4', 'e2g3', 'e7e6', 'f1e2', 'f8e7', 'e1g1', 'h7h5', 'h2h3', 'h5h4', 'g3h1', 'g4f5', 'h1f2', 'd8d7', 'c2c4', 'f7f6', 'b2b3', 'a7a5', 'a2a3', 'a5a4', 'b3b4', 'c5b3', 'a1b1', 'b3c1', 'b1c1', 'f6e5', 'b4b5', 'c6a5', 'f3e5', 'd7d6', 'e2h5', 'g7g6', 'e5g6', 'e8c8', 'g6h8', 'd8h8', 'f2e4', 'd6a3', 'c1a1', 'a3b3', 'a1a4', 'h8h5', 'd1h5', 'b3a4', 'h5e8', 'e7d8', 'e4c5', 'a4a3', 'e8d7', 'c8b8', 'd7d8', 'b8a7', 'd8c7']"
