headers,moves
"{'_tag_roster': {'Event': 'Najdorf Memorial 8th', 'Site': 'Buenos Aires', 'Date': '1997.05.29', 'Round': '9', 'White': 'Campora, Daniel Hugo', 'Black': 'Sutovsky, Emil', 'Result': '0-1'}, '_others': {'ECO': 'E67', 'WhiteElo': '2555', 'BlackElo': '2560', 'Annotator': 'Huzman,A', 'PlyCount': '79', 'EventDate': '1997.05.19', 'EventType': 'tourn', 'EventRounds': '9', 'EventCountry': 'ARG', 'EventCategory': '13', 'SourceTitle': 'CBM 060', 'Source': 'ChessBase', 'SourceDate': '1997.09.29', 'SourceVersion': '1', 'SourceVersionDate': '1997.09.29', 'SourceQuality': '1'}}","['g1f3', 'g8f6', 'g2g3', 'g7g6', 'f1g2', 'f8g7', 'e1g1', 'e8g8', 'c2c4', 'd7d6', 'd2d4', 'b8d7', 'b1c3', 'e7e5', 'd1c2', 'd8e7', 'b2b3', 'f8e8', 'd4e5', 'd6e5', 'e2e4', 'c7c6', 'c1b2', 'd7c5', 'b2a3', 'f6d7', 'a1d1', 'e7f6', 'c3e2', 'c5e6', 'f3e1', 'g6g5', 'e1d3', 'f6g6', 'g1h1', 'g5g4', 'd3e1', 'd7f6', 'a3c1', 'h7h5', 'f2f3', 'g4f3', 'g2f3', 'e6c5', 'e2c3', 'c8g4', 'c2g2', 'a8d8', 'd1d8', 'e8d8', 'c1e3', 'g7f8', 'h2h3', 'g4f3', 'e1f3', 'f6e4', 'f3e5', 'e4g3', 'h1g1', 'g6g7', 'f1f3', 'h5h4', 'e5f7', 'd8d3', 'f7h6', 'g8h8', 'e3g5', 'd3f3', 'g2f3', 'h8h7', 'f3f7', 'c5e6', 'f7e6', 'g7g5', 'e6f7', 'f8g7', 'h6g4', 'g5c1', 'g1g2']"
"{'_tag_roster': {'Event': 'Chicago op', 'Site': 'Chicago', 'Date': '1997.??.??', 'Round': '4', 'White': 'Atalik, Suat', 'Black': 'Shabalov, Alexander', 'Result': '1-0'}, '_others': {'ECO': 'A80', 'WhiteElo': '2555', 'BlackElo': '2555', 'PlyCount': '95', 'EventDate': '1997.05.26', 'EventType': 'swiss', 'EventRounds': '7', 'EventCountry': 'USA', 'SourceTitle': 'EXT 2000', 'Source': 'ChessBase', 'SourceDate': '1999.11.16', 'SourceVersion': '1', 'SourceVersionDate': '1999.11.16', 'SourceQuality': '1'}}","['d2d4', 'e7e6', 'g1f3', 'f7f5', 'd4d5', 'e6d5', 'd1d5', 'd7d6', 'f3g5', 'd8e7', 'g5h7', 'c7c6', 'd5b3', 'c8e6', 'b3g3', 'b8d7', 'h7f8', 'd7f8', 'c1g5', 'g8f6', 'b1c3', 'f8h7', 'e2e3', 'h7g5', 'g3g5', 'e8c8', 'f1e2', 'e7f7', 'g5f4', 'a7a6', 'e1c1', 'f6d5', 'c3d5', 'e6d5', 'f2f3', 'f7f6', 'c2c4', 'd5f7', 'g2g4', 'f5g4', 'f4f6', 'g7f6', 'f3g4', 'h8h3', 'e3e4', 'f7e6', 'h1f1', 'h3h2', 'f1f6', 'c8d7', 'd1d2', 'd7e7', 'f6g6', 'd8f8', 'g6g7', 'f8f7', 'g7f7', 'e6f7', 'b2b3', 'f7g6', 'e2d3', 'h2h1', 'c1b2', 'e7e6', 'e4e5', 'g6d3', 'e5d6', 'e6d6', 'd2d3', 'd6c5', 'd3g3', 'h1h2', 'b2c3', 'h2a2', 'g4g5', 'a2f2', 'g5g6', 'f2f8', 'g3g5', 'c5b6', 'g6g7', 'f8g8', 'c3d4', 'a6a5', 'g5g6', 'a5a4', 'b3a4', 'b6a5', 'd4c5', 'a5a6', 'g6g4', 'a6a5', 'g4g5', 'a5a4', 'c5b6']"
"{'_tag_roster': {'Event': 'NED-chT f', 'Site': 'Breda', 'Date': '1997.??.??', 'Round': '2', 'White': 'Hodgson, Julian M', 'Black': 'Kosashvili, Yona', 'Result': '1/2-1/2'}, '_others': {'ECO': 'D03', 'WhiteElo': '2560', 'BlackElo': '2560', 'PlyCount': '95', 'EventDate': '1997.05.31', 'EventType': 'team', 'EventRounds': '1', 'EventCountry': 'NED', 'SourceTitle': 'CBM 058 Extra', 'Source': 'ChessBase', 'SourceDate': '1997.07.29', 'SourceVersion': '1', 'SourceVersionDate': '1997.07.29', 'SourceQuality': '1', 'WhiteTeam': 'Panfox', 'BlackTeam': 'Hilversum HSG', 'WhiteTeamCountry': 'NED', 'BlackTeamCountry': 'NED'}}","['d2d4', 'g8f6', 'c1g5', 'd7d5', 'b1d2', 'b8d7', 'g1f3', 'h7h6', 'g5h4', 'e7e6', 'c2c4', 'f8e7', 'c4d5', 'e6d5', 'd1c2', 'e8g8', 'e2e3', 'f8e8', 'f1d3', 'c7c5', 'd4c5', 'd7c5', 'e1g1', 'd8b6', 'd2b3', 'c5d3', 'c2d3', 'c8e6', 'f3d4', 'a8c8', 'a1c1', 'c8c4', 'd4e6', 'b6e6', 'b3d4', 'e6a6', 'b2b3', 'c4a4', 'd3b1', 'a4a2', 'd4f5', 'a2d2', 'f5e7', 'e8e7', 'h4f6', 'g7f6', 'b1f5', 'a6e6', 'f5f4', 'g8h7', 'f4b8', 'e6e5', 'b8a7', 'd5d4', 'e3d4', 'e5d4', 'a7a5', 'd4d5', 'a5a8', 'd5b5', 'a8b8', 'f6f5', 'b3b4', 'b5e5', 'b8f8', 'd2e2', 'c1c5', 'e5f6', 'f8c8', 'f6e6', 'c8e6', 'f7e6', 'g2g3', 'e2b2', 'c5b5', 'h7g6', 'b5b6', 'g6f6', 'f1e1', 'b2c2', 'g1g2', 'c2b2', 'e1e3', 'b2a2', 'g2f3', 'a2a6', 'b6a6', 'b7a6', 'e3a3', 'e7b7', 'a3a4', 'b7b6', 'f3e3', 'b6d6', 'h2h3']"
"{'_tag_roster': {'Event': 'Villa Martelli', 'Site': 'Villa Martelli', 'Date': '1997.06.03', 'Round': '3', 'White': 'Sorokin, Maxim', 'Black': 'Sutovsky, Emil', 'Result': '0-1'}, '_others': {'ECO': 'E97', 'WhiteElo': '2560', 'BlackElo': '2560', 'Annotator': 'Huzman,A', 'PlyCount': '74', 'EventDate': '1997.06.01', 'EventType': 'tourn', 'EventRounds': '11', 'EventCountry': 'ARG', 'EventCategory': '13', 'SourceTitle': 'CBM 060', 'Source': 'ChessBase', 'SourceDate': '1997.09.29', 'SourceVersion': '1', 'SourceVersionDate': '1997.09.29', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'f1e2', 'e8g8', 'g1f3', 'e7e5', 'e1g1', 'b8c6', 'd4d5', 'c6e7', 'b2b4', 'f6h5', 'f1e1', 'h5f4', 'e2f1', 'a7a5', 'c1a3', 'c8g4', 'b4a5', 'f7f5', 'c4c5', 'a8a5', 'a3b4', 'a5a8', 'a2a4', 'g8h8', 'a1a3', 'd6c5', 'b4c5', 'b7b6', 'c5e7', 'd8e7', 'c3b5', 'a8d8', 'd1c2', 'f5e4', 'c2e4', 'd8d5', 'a3c3', 'c7c6', 'b5d4', 'e7b4', 'c3c4', 'b4d6', 'd4c6', 'f4h3', 'g2h3', 'g4f3', 'e4e3', 'e5e4', 'f1g2', 'd5d3', 'e3b6', 'f3g2', 'g1g2', 'g7d4', 'b6d4', 'd3d4', 'c6d4', 'd6d5', 'e1c1', 'h8g7', 'g2g1', 'g7h6', 'c1c3', 'e4e3', 'f2f3', 'f8f4']"
"{'_tag_roster': {'Event': 'Villa Martelli', 'Site': 'Villa Martelli', 'Date': '1997.06.04', 'Round': '4', 'White': 'Spangenberg, Hugo', 'Black': 'Sorokin, Maxim', 'Result': '1/2-1/2'}, '_others': {'ECO': 'C42', 'WhiteElo': '2550', 'BlackElo': '2560', 'PlyCount': '28', 'EventDate': '1997.06.01', 'EventType': 'tourn', 'EventRounds': '11', 'EventCountry': 'ARG', 'EventCategory': '13', 'SourceTitle': 'CBM 060', 'Source': 'ChessBase', 'SourceDate': '1997.09.29', 'SourceVersion': '1', 'SourceVersionDate': '1997.09.29', 'SourceQuality': '1'}}","['e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6', 'e5f3', 'f6e4', 'c2c4', 'b8c6', 'b1c3', 'e4c3', 'd2c3', 'f8e7', 'c1f4', 'e8g8', 'f1d3', 'e7f6', 'e1g1', 'c6e5', 'f4e5', 'd6e5', 'f1e1', 'c8g4', 'h2h3', 'g4f3', 'd1f3', 'c7c6']"
"{'_tag_roster': {'Event': 'Villa Martelli', 'Site': 'Villa Martelli', 'Date': '1997.06.11', 'Round': '11', 'White': 'Sutovsky, Emil', 'Black': 'Spangenberg, Hugo', 'Result': '1/2-1/2'}, '_others': {'ECO': 'B40', 'WhiteElo': '2560', 'BlackElo': '2550', 'PlyCount': '83', 'EventDate': '1997.06.01', 'EventType': 'tourn', 'EventRounds': '11', 'EventCountry': 'ARG', 'EventCategory': '13', 'SourceTitle': 'CBM 060', 'Source': 'ChessBase', 'SourceDate': '1997.09.29', 'SourceVersion': '1', 'SourceVersionDate': '1997.09.29', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'e7e6', 'b1c3', 'a7a6', 'g2g3', 'b7b5', 'f1g2', 'c8b7', 'd2d4', 'g8f6', 'e4e5', 'c5d4', 'd1d4', 'f6d5', 'c3d5', 'b7d5', 'e1g1', 'b8c6', 'd4f4', 'f8e7', 'f4g4', 'g7g6', 'c1h6', 'd8c7', 'a1d1', 'd5f3', 'g4f3', 'a8c8', 'f3e2', 'h8g8', 'a2a4', 'c7e5', 'g2c6', 'e5e2', 'c6d7', 'e8d8', 'd7b5', 'e2d1', 'f1d1', 'd8c7', 'd1d7', 'c7b6', 'b5a6', 'b6a6', 'd7e7', 'c8b8', 'e7f7', 'b8b2', 'f7h7', 'b2b7', 'h7b7', 'a6b7', 'c2c3', 'g8a8', 'g1g2', 'a8a4', 'h2h4', 'b7c6', 'f2f4', 'c6d5', 'g2f3', 'a4a7', 'f3g4', 'a7c7', 'g4g5', 'c7c3', 'g3g4', 'c3g3', 'g5g6', 'g3g4', 'h6g5', 'g4g1', 'h4h5', 'g1h1', 'h5h6', 'd5e4', 'h6h7', 'h1h7', 'g6h7', 'e6e5', 'f4e5']"
"{'_tag_roster': {'Event': 'Yopal', 'Site': 'Yopal', 'Date': '1997.06.21', 'Round': '2', 'White': 'Arencibia Rodriguez, Walter', 'Black': 'Miles, Anthony John', 'Result': '1-0'}, '_others': {'ECO': 'D10', 'WhiteElo': '2560', 'BlackElo': '2550', 'Annotator': 'Huzman,A', 'PlyCount': '85', 'EventDate': '1997.06.20', 'EventType': 'tourn', 'EventRounds': '9', 'EventCountry': 'COL', 'EventCategory': '12', 'SourceTitle': 'CBM 060', 'Source': 'ChessBase', 'SourceDate': '1997.09.29', 'SourceVersion': '1', 'SourceVersionDate': '1997.09.29', 'SourceQuality': '1'}}","['d2d4', 'd7d5', 'c2c4', 'd5c4', 'e2e4', 'b7b5', 'a2a4', 'c7c6', 'b1c3', 'b5b4', 'c3a2', 'g8f6', 'e4e5', 'f6d5', 'f1c4', 'e7e6', 'g1f3', 'f8e7', 'c1d2', 'a7a5', 'a2c1', 'c8a6', 'd1c2', 'a6c4', 'c2c4', 'e8g8', 'c1b3', 'd5b6', 'c4c2', 'h7h6', 'e1g1', 'd8d5', 'd2e3', 'd5c4', 'c2c4', 'b6c4', 'f1c1', 'c4b6', 'f3d2', 'f8c8', 'f2f4', 'b8d7', 'g1f2', 'f7f5', 'f2f3', 'g8f7', 'h2h3', 'd7b8', 'd4d5', 'b6d5', 'd2c4', 'g7g5', 'g2g3', 'b8d7', 'c4a5', 'd5e3', 'f3e3', 'd7c5', 'c1c5', 'e7c5', 'b3c5', 'a8a5', 'c5b7', 'a5a8', 'b7d6', 'f7e7', 'd6c8', 'a8c8', 'a4a5', 'e7d7', 'a5a6', 'd7c7', 'e3d4', 'c7b6', 'a6a7', 'c8a8', 'd4c4', 'g5f4', 'g3f4', 'b4b3', 'a1a3', 'a8a7', 'a3a7', 'b6a7', 'c4c5']"
"{'_tag_roster': {'Event': 'Yopal', 'Site': 'Yopal', 'Date': '1997.06.24', 'Round': '5', 'White': 'Miles, Anthony John', 'Black': 'Rodriguez Cespedes, Amador', 'Result': '1-0'}, '_others': {'ECO': 'A28', 'WhiteElo': '2550', 'BlackElo': '2555', 'Annotator': 'Rodriguez,Am', 'PlyCount': '49', 'EventDate': '1997.06.20', 'EventType': 'tourn', 'EventRounds': '9', 'EventCountry': 'COL', 'EventCategory': '12', 'SourceTitle': 'CBM 060', 'Source': 'ChessBase', 'SourceDate': '1997.09.29', 'SourceVersion': '1', 'SourceVersionDate': '1997.09.29', 'SourceQuality': '1'}}","['c2c4', 'g8f6', 'b1c3', 'e7e5', 'g1f3', 'b8c6', 'e2e3', 'f8b4', 'd1c2', 'e8g8', 'c3d5', 'f8e8', 'c2f5', 'd7d6', 'd5f6', 'd8f6', 'f5f6', 'g7f6', 'a2a3', 'b4c5', 'b2b4', 'c5b6', 'c1b2', 'a7a5', 'b4b5', 'c6e7', 'd2d4', 'c8g4', 'c4c5', 'b6a7', 'b5b6', 'g4f3', 'g2f3', 'a7b8', 'h1g1', 'g8f8', 'a1d1', 'c7c6', 'd4e5', 'f6e5', 'c5d6', 'e7d5', 'e3e4', 'd5b6', 'f3f4', 'f7f6', 'f4e5', 'b6d7', 'f1c4']"
"{'_tag_roster': {'Event': 'Yopal', 'Site': 'Yopal', 'Date': '1997.06.27', 'Round': '7', 'White': 'Arencibia Rodriguez, Walter', 'Black': 'Rodriguez Cespedes, Amador', 'Result': '1/2-1/2'}, '_others': {'ECO': 'C42', 'WhiteElo': '2560', 'BlackElo': '2555', 'PlyCount': '32', 'EventDate': '1997.06.20', 'EventType': 'tourn', 'EventRounds': '9', 'EventCountry': 'COL', 'EventCategory': '12', 'SourceTitle': 'CBM 060', 'Source': 'ChessBase', 'SourceDate': '1997.09.29', 'SourceVersion': '1', 'SourceVersionDate': '1997.09.29', 'SourceQuality': '1'}}","['e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6', 'e5f3', 'f6e4', 'b1c3', 'e4c3', 'd2c3', 'b8c6', 'c1e3', 'f8e7', 'd1d2', 'c8f5', 'f3d4', 'c6d4', 'c3d4', 'd8d7', 'f1d3', 'f5d3', 'd2d3', 'd6d5', 'e1g1', 'e8g8', 'e3f4', 'c7c6', 'f1e1', 'e7d6', 'f4d6', 'd7d6']"
"{'_tag_roster': {'Event': 'NED-ch52', 'Site': 'Rotterdam', 'Date': '1997.07.03', 'Round': '11', 'White': 'Van der Wiel, John', 'Black': 'Nijboer, Friso', 'Result': '1/2-1/2'}, '_others': {'ECO': 'B88', 'WhiteElo': '2555', 'BlackElo': '2555', 'PlyCount': '88', 'EventDate': '1997.06.21', 'EventType': 'tourn', 'EventRounds': '11', 'EventCountry': 'NED', 'EventCategory': '12', 'SourceTitle': 'CBM 060', 'Source': 'ChessBase', 'SourceDate': '1997.09.29', 'SourceVersion': '1', 'SourceVersionDate': '1997.09.29', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'd7d6', 'f1c4', 'e7e6', 'c1e3', 'f8e7', 'c4b3', 'a7a6', 'f2f4', 'e8g8', 'e1g1', 'c6a5', 'e4e5', 'd6e5', 'f4e5', 'f6d5', 'c3d5', 'e6d5', 'd1f3', 'c8e6', 'a1d1', 'a5b3', 'a2b3', 'd8c8', 'f3g3', 'g8h8', 'c2c3', 'a6a5', 'f1f4', 'c8d7', 'd1f1', 'b7b5', 'd4f5', 'e6f5', 'f4f5', 'd7e6', 'g3h3', 'h8g8', 'f5f7', 'e6h3', 'f7f8', 'a8f8', 'g2h3', 'f8f1', 'g1f1', 'g8f7', 'e3b6', 'f7e6', 'f1e2', 'e7g5', 'b6a5', 'g5f4', 'e2d3', 'f4h2', 'c3c4', 'h7h5', 'c4b5', 'h2e5', 'b5b6', 'g7g5', 'b6b7', 'e6d7', 'a5c3', 'e5b8', 'd3d4', 'd7c6', 'b3b4', 'h5h4', 'b4b5', 'c6b7', 'd4d5', 'g5g4', 'd5e4', 'g4h3', 'e4f3', 'b7b6', 'c3e1', 'h3h2', 'f3g2', 'h2h1q']"
"{'_tag_roster': {'Event': 'Wch U20', 'Site': 'Zagan', 'Date': '1997.07.19', 'Round': '6', 'White': 'Ponomariov, Ruslan', 'Black': 'Movsesian, Sergei', 'Result': '1-0'}, '_others': {'ECO': 'B22', 'WhiteElo': '2555', 'BlackElo': '2555', 'PlyCount': '121', 'EventDate': '1997.07.14', 'EventType': 'swiss', 'EventRounds': '13', 'EventCountry': 'POL', 'SourceTitle': 'CBM 059 Extra', 'Source': 'ChessBase', 'SourceDate': '1997.09.26', 'SourceVersion': '1', 'SourceVersionDate': '1997.09.26', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'c2c3', 'd8a5', 'g2g3', 'b8c6', 'f1g2', 'g8f6', 'g1e2', 'h7h5', 'h2h3', 'h5h4', 'g3g4', 'c6e5', 'd2d3', 'a5a6', 'c3c4', 'a6d6', 'e2f4', 'e7e6', 'b1c3', 'a7a6', 'g4g5', 'f6g8', 'g2f1', 'g8e7', 'f4g2', 'e5c6', 'c1f4', 'e6e5', 'f4e3', 'e7g6', 'c3d5', 'f8e7', 'f1e2', 'c6d4', 'e2h5', 'g6f8', 'f2f4', 'f8e6', 'g5g6', 'f7f5', 'e1g1', 'e5f4', 'e3d4', 'e6d4', 'e4f5', 'e8g8', 'f1f4', 'e7g5', 'f4e4', 'b7b5', 'd1g4', 'g5d8', 'a1f1', 'c8b7', 'g2e3', 'd8f6', 'b2b3', 'a8e8', 'g4g2', 'e8e5', 'e4e5', 'd6e5', 'h5f3', 'd4f3', 'g2f3', 'f6g5', 'e3g4', 'e5d4', 'g1h2', 'b7d5', 'f3d5', 'd4d5', 'c4d5', 'f8e8', 'h2g2', 'g5f6', 'f1f4', 'e8e2', 'g2f3', 'e2a2', 'f4e4', 'g8f8', 'g4f6', 'g7f6', 'e4h4', 'a2d2', 'h4h8', 'f8g7', 'h8h7', 'g7g8', 'f3e3', 'd2b2', 'h7d7', 'b2b3', 'd5d6', 'c5c4', 'h3h4', 'b3d3', 'e3e2', 'd3h3', 'd7e7', 'h3h2', 'e2d1', 'h2h1', 'd1c2', 'h1h2', 'c2c3', 'h2h3', 'c3b4', 'h3b3', 'b4a5', 'b3a3', 'a5b6', 'a3d3', 'd6d7', 'b5b4', 'h4h5', 'g8f8', 'e7f7']"
"{'_tag_roster': {'Event': 'Lippstadt', 'Site': 'Lippstadt', 'Date': '1997.??.??', 'Round': '6', 'White': 'Schlosser, Philipp', 'Black': 'Slobodjan, Roman', 'Result': '1-0'}, '_others': {'ECO': 'D45', 'WhiteElo': '2550', 'BlackElo': '2550', 'PlyCount': '61', 'EventDate': '1997.07.17', 'EventType': 'tourn', 'EventRounds': '11', 'EventCountry': 'GER', 'EventCategory': '8', 'SourceTitle': 'CBM 059 Extra', 'Source': 'ChessBase', 'SourceDate': '1997.09.26', 'SourceVersion': '1', 'SourceVersionDate': '1997.09.26', 'SourceQuality': '1'}}","['g1f3', 'd7d5', 'd2d4', 'c7c6', 'c2c4', 'g8f6', 'e2e3', 'e7e6', 'f1d3', 'f8b4', 'b1c3', 'f6e4', 'd1b3', 'b4a5', 'e1g1', 'f7f5', 'f3e5', 'b8d7', 'e5d7', 'd8d7', 'f2f3', 'e4f6', 'c4d5', 'e6d5', 'c1d2', 'a5c7', 'a1e1', 'e8g8', 'e3e4', 'c7b6', 'e4d5', 'b6d4', 'd2e3', 'd4e3', 'e1e3', 'c6d5', 'c3d5', 'f6d5', 'd3c4', 'g8h8', 'c4d5', 'd7d6', 'f1d1', 'f5f4', 'e3c3', 'd6e5', 'd5e4', 'c8e6', 'b3b7', 'a8b8', 'b7a7', 'b8b2', 'a7e7', 'f8b8', 'c3c5', 'b2g2', 'g1h1', 'g2d2', 'd1d2', 'b8b1', 'h1g2']"
"{'_tag_roster': {'Event': 'Olomouc After GP Mladi', 'Site': 'Olomouc', 'Date': '1997.??.??', 'Round': '5', 'White': 'Movsesian, Sergei', 'Black': 'Balinov, Ilia', 'Result': '1/2-1/2'}, '_others': {'ECO': 'B56', 'WhiteElo': '2555', 'BlackElo': '2560', 'PlyCount': '48', 'EventDate': '1997.08.05', 'EventType': 'tourn', 'EventRounds': '11', 'EventCountry': 'CZE', 'EventCategory': '10', 'SourceTitle': 'CBM 061', 'Source': 'ChessBase', 'SourceDate': '1997.11.23', 'SourceVersion': '1', 'SourceVersionDate': '1997.11.23', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'b1c3', 'b8c6', 'g1f3', 'd7d6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'f2f4', 'e7e5', 'd4f3', 'f8e7', 'f1d3', 'e5f4', 'c1f4', 'd8b6', 'd1d2', 'e8g8', 'e1c1', 'c8e6', 'c1b1', 'c6b4', 'a2a3', 'b4d3', 'd2d3', 'a8c8', 'd3d4', 'c8c3', 'd4b6', 'a7b6', 'b2c3', 'f6e4', 'd1e1', 'e4c3', 'b1c1', 'd6d5', 'c1b2', 'c3a4', 'b2b3', 'a4c5', 'b3b2', 'c5a4', 'b2b3', 'a4c5', 'b3b2', 'c5a4']"
"{'_tag_roster': {'Event': 'Graz op', 'Site': 'Graz', 'Date': '1997.??.??', 'Round': '9', 'White': 'Burmakin, Vladimir', 'Black': 'Lerner, Konstantin Z', 'Result': '1/2-1/2'}, '_others': {'ECO': 'E18', 'WhiteElo': '2550', 'BlackElo': '2560', 'PlyCount': '19', 'EventDate': '1997.10.??', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'AUT', 'SourceTitle': 'EXT 2000', 'Source': 'ChessBase', 'SourceDate': '1999.11.16', 'SourceVersion': '1', 'SourceVersionDate': '1999.11.16', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'b7b6', 'g2g3', 'c8b7', 'f1g2', 'f8e7', 'e1g1', 'e8g8', 'b1c3', 'f6e4', 'c3e4', 'b7e4', 'f3e1', 'e4g2', 'e1g2']"
"{'_tag_roster': {'Event': 'NRW-Cup Masters op', 'Site': 'Muenster', 'Date': '1997.??.??', 'Round': '6', 'White': 'Romanishin, Oleg M', 'Black': 'Khenkin, Igor', 'Result': '1/2-1/2'}, '_others': {'ECO': 'D78', 'WhiteElo': '2550', 'BlackElo': '2550', 'PlyCount': '45', 'EventDate': '1997.10.??', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'GER', 'SourceTitle': 'CBM 060 Extra', 'Source': 'ChessBase', 'SourceDate': '1997.11.04', 'SourceVersion': '1', 'SourceVersionDate': '1997.11.04', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'g1f3', 'g7g6', 'g2g3', 'f8g7', 'f1g2', 'e8g8', 'c2c4', 'c7c6', 'e1g1', 'd7d5', 'd1b3', 'a7a5', 'c4d5', 'a5a4', 'b3d1', 'c6d5', 'b1c3', 'd8a5', 'c1d2', 'b8c6', 'e2e3', 'f8d8', 'h2h3', 'a5a6', 'f1e1', 'c8f5', 'g2f1', 'f5d3', 'c3a4', 'd3f1', 'a4c5', 'a6b5', 'e1f1', 'b5b2', 'a2a4', 'f6e4', 'a1b1', 'b2a2', 'b1a1', 'a2b2', 'a1b1', 'b2a2', 'b1a1']"
"{'_tag_roster': {'Event': 'Bundesliga 9798', 'Site': 'Germany', 'Date': '1997.10.19', 'Round': '2.1', 'White': 'Movsesian, Sergei', 'Black': 'Van der Sterren, Paul', 'Result': '1-0'}, '_others': {'ECO': 'C77', 'WhiteElo': '2555', 'BlackElo': '2555', 'PlyCount': '117', 'EventDate': '1997.10.18', 'EventType': 'team-tourn', 'EventRounds': '15', 'EventCountry': 'GER', 'SourceTitle': 'GER-chT', 'Source': 'ChessBase', 'SourceDate': '1999.07.01', 'SourceVersion': '1', 'SourceVersionDate': '1999.07.01', 'SourceQuality': '1', 'WhiteTeam': 'Neukoelln', 'BlackTeam': 'Castrop Rauxel', 'WhiteTeamCountry': 'GER', 'BlackTeamCountry': 'GER'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'd2d3', 'd7d6', 'e1g1', 'g7g6', 'c2c3', 'f8g7', 'f1e1', 'e8g8', 'b1d2', 'c8d7', 'd2f1', 'f8e8', 'f1g3', 'h7h6', 'd3d4', 'b7b5', 'a4c2', 'e5d4', 'f3d4', 'd6d5', 'd4c6', 'd7c6', 'e4e5', 'f6e4', 'f2f4', 'f7f5', 'c1e3', 'e4g3', 'h2g3', 'h6h5', 'e3c5', 'd8d7', 'e1e3', 'a6a5', 'd1d2', 'd7e6', 'e3d3', 'e8d8', 'c2d1', 'd8d7', 'd1f3', 'g8f7', 'a1d1', 'a8d8', 'b2b3', 'g7h6', 'd2f2', 'h6g7', 'd3d4', 'f7e8', 'd1d2', 'e8f7', 'f2f1', 'f7e8', 'f3e2', 'd8b8', 'f1d1', 'b8d8', 'g1h2', 'g7h6', 'a2a3', 'h6g7', 'd1f1', 'd8b8', 'h2g1', 'g7h6', 'e2f3', 'b8d8', 'g1h1', 'h6g7', 'h1h2', 'g7h6', 'f3e2', 'd8b8', 'f1d1', 'b8d8', 'e2f3', 'h6g7', 'a3a4', 'b5a4', 'b3a4', 'e8f7', 'h2h1', 'f7e8', 'h1g1', 'g7h6', 'g1h2', 'h6g7', 'c5a3', 'e8f7', 'c3c4', 'd5c4', 'f3c6', 'd7d4', 'd2d4', 'd8d4', 'd1d4', 'e6c6', 'd4d8', 'h5h4', 'd8e7', 'f7g8', 'e5e6', 'h4g3', 'h2h3', 'c6d5', 'e7f7', 'g8h8', 'f7d7']"
